,Entry ID,Jurisdiction,health_region,Date announced,Date implemented,Intervention category,Intervention type,Intervention summary,"Primary source
(news release or specific resource)",Secondary source,Level,"Indigenous 
population group",Source type
273,QC380,Que.,Estrie,2021-01-06 00:00:00,2021-01-09 00:00:00,Restrictions,Level 4 (Red),"All grocery stores and corner stores will be required to close at 7:30 p.m. to respect the curfew, except those with gas stations which will be allowed to stay open longer. Skiing is allowed and hills will remain open. However, only members of a same household can ski together as a group, and only before the 8 p.m. curfew.  ",https://globalnews.ca/news/7558944/quebec-curfew-coronavirus-lockdown-measures/,https://www.cbc.ca/news/canada/montreal/quebec-lockdown-answers-1.5863756,Regional,No,News
274,QC380,Que.,Mauricie,2021-01-06 00:00:00,2021-01-09 00:00:00,Restrictions,Level 4 (Red),"All grocery stores and corner stores will be required to close at 7:30 p.m. to respect the curfew, except those with gas stations which will be allowed to stay open longer. Skiing is allowed and hills will remain open. However, only members of a same household can ski together as a group, and only before the 8 p.m. curfew.  ",https://globalnews.ca/news/7558944/quebec-curfew-coronavirus-lockdown-measures/,https://www.cbc.ca/news/canada/montreal/quebec-lockdown-answers-1.5863756,Regional,No,News
275,QC380,Que.,Saguenay,2021-01-06 00:00:00,2021-01-09 00:00:00,Restrictions,Level 4 (Red),"All grocery stores and corner stores will be required to close at 7:30 p.m. to respect the curfew, except those with gas stations which will be allowed to stay open longer. Skiing is allowed and hills will remain open. However, only members of a same household can ski together as a group, and only before the 8 p.m. curfew.  ",https://globalnews.ca/news/7558944/quebec-curfew-coronavirus-lockdown-measures/,https://www.cbc.ca/news/canada/montreal/quebec-lockdown-answers-1.5863756,Regional,No,News
276,BC095,B.C.,Fraser,No data,No data,Closures,Closures — daycares,What: BC daycares remain open as an essential service,https://news.gov.bc.ca/releases/2020CFD0041-000530,Not applicable,Provincial/territorial,No,
277,BC095,B.C.,Interior,No data,No data,Closures,Closures — daycares,What: BC daycares remain open as an essential service,https://news.gov.bc.ca/releases/2020CFD0041-000530,Not applicable,Provincial/territorial,No,
278,BC095,B.C.,Island,No data,No data,Closures,Closures — daycares,What: BC daycares remain open as an essential service,https://news.gov.bc.ca/releases/2020CFD0041-000530,Not applicable,Provincial/territorial,No,
279,BC095,B.C.,Vancouver,No data,No data,Closures,Closures — daycares,What: BC daycares remain open as an essential service,https://news.gov.bc.ca/releases/2020CFD0041-000530,Not applicable,Provincial/territorial,No,
280,MB068,Man.,Winnipeg,2020-04-09 00:00:00,No data,Closures,Closures — recreation,"Who: Chief Provincial Public Health Officer
What: Closed public facilities located within the parks, but kept provincial parks open 
Effective until: ",https://news.gov.mb.ca/news/index.html?item=47467&posted=2020-04-09,Not applicable,Provincial/territorial,No,
281,MB072,Man.,Winnipeg,2020-04-03 00:00:00,No data,Closures,Closures — recreation,"Who: Manitoba Parks
What: Decided to postpone the remaining dates for making campground reservations. Existing yurt, cabin, group use and Birds Hill campground reservations remain valid, but may be cancelled if the situation changes. 
Effective until:",https://www.gov.mb.ca/sd/pubs/parks-protected-spaces/parks_covid.pdf,Not applicable,Provincial/territorial,No,
282,MB075,Man.,Winnipeg,No data,No data,Closures,Closures — recreation,"Who: Manitoba Parks
What: Kept parks open for Manitobans to visit and enjoy the outdoors. Social distancing must be practised at all times. 
Effective until:",https://www.gov.mb.ca/sd/parks/,https://www.gov.mb.ca/sd/pubs/parks-protected-spaces/parks_covid.pdf,Provincial/territorial,No,
283,NS047,N.S.,Zone 4 - Central,2020-03-14 00:00:00,No Data,Closures,Closures — education,"Who: Post-secondary educational institutions
What: Closure of post-secondary education institutions; no government mandate. There have been a variety of approaches taken by post-secondary institutions in N.S. Most migrated to an online platform with various implementation dates.
Effective until: ",Not applicable,https://globalnews.ca/news/6678182/coronavirus-pandemic-ns-universities/,Provincial/territorial,No,
284,QC106,Que.,Capitale-Nationale,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,
285,QC106,Que.,Estrie,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,
286,QC106,Que.,Mauricie,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,
287,QC106,Que.,Montréal,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,
288,QC106,Que.,Saguenay,2020-03-20 00:00:00,No data,Closures,Closures — health services,"Who: Ordre des ergothérapeutes du Québec
What: Recommended that all private practice occupational therapists postpone all non-urgent appointments
Effective until: 03-30-2020",https://www.oeq.org/a-propos-de-l-ordre/salle-de-presse/actualites/95-covid-19-mise-a-jour-au-17-mars-2020-directives-des-autorites-publiques.html?page=4,Not applicable,Provincial/territorial,No,
289,QC383,Que.,Capitale-Nationale,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,
290,QC383,Que.,Estrie,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,
291,QC383,Que.,Mauricie,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,
292,QC383,Que.,Montréal,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,
293,QC383,Que.,Saguenay,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — recreation,"Who: Minister of health and social services
What: Announced that for regions on red alert, performance halls, cinemas, theatres, libraries and museums will be closed; exceptions allowed for places of worship and for funerals, but accommodating a maximum of 25 people
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,
294,QC384,Que.,Capitale-Nationale,2020-09-28 00:00:00,2020-10-01 00:00:00,Closures,Closures — non-essential services,"Who: Minister of health and social services
What: Announced that for regions on red alert, bars, brasseries, taverns and casinos will be closed as well as restaurant dining rooms (only delivery and takeout orders will be allowed)
Effective until: 2020-10-28",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-certaines-regions-passent-au-palier-d-alerte-maximale-844207272.html,Not applicable,Provincial/territorial,No,
